country_code,_region,road_class_norm,sss_band,sss,n_segments,speed_limit,speed_85th,pct_over_limit,nilsson_fatal_ratio,est_lives_saved,lives_saved_lower,lives_saved_upper,recommended_limit,limit_change_needed,credibility_class,change_effort,land_use,corridor_label,area_km2,priority_rank,corridor_id
TH,12,secondary,Moderate,51.7618659003901,60,81.41666666666667,59.962499999833334,0.036089730203606445,11.462287360000001,1.2825,0.6415000000000001,2.5656000000000003,47.0,34.416666666666664,Under-Speed,Major (>20 km/h),urban,TH | 12 | secondary,252.77,12,12
TH,77,trunk,Moderate,57.746312696345,14,85.71428571428571,102.041666665,0.4929302235866278,10.114166743827163,1.0923,0.546,2.1846,60.0,25.714285714285715,Low Credibility,Major (>20 km/h),urban,TH | 77 | trunk,1970.81,13,13
TH,70,trunk,Moderate,56.82022610309683,9,85.55555555555556,101.16666666666667,0.5377831113143273,9.37890625,0.9789,0.4896,1.9577000000000002,60.0,25.555555555555557,Low Credibility,Major (>20 km/h),urban,TH | 70 | trunk,267.27,14,14
TH,27,trunk,Moderate,56.88730882571912,6,86.66666666666667,101.93888888833334,0.41726541163972813,10.114166743827163,0.8215,0.4106,1.6431,60.0,26.666666666666668,Low Credibility,Major (>20 km/h),urban,TH | 27 | trunk,78.49,15,15
TH,60,trunk,Moderate,59.11153415060379,10,90.0,104.606666666,0.48360429489856227,10.114166743827163,0.8092,0.4046,1.6186,60.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 60 | trunk,1122.94,16,16
TH,13,primary,Moderate,55.26297510704896,17,82.3529411764706,91.30718954235294,0.3648832484588899,18.717736960000003,0.7413,0.3706,1.4824,50.0,32.35294117647059,Credible,Major (>20 km/h),urban,TH | 13 | primary,74.49,17,17
TH,19,secondary,Moderate,51.877506508892566,62,85.40322580645162,69.15725806451613,0.05971964767024857,14.757890559999998,0.5905,0.29510000000000003,1.1802,48.38709677419355,37.016129032258064,Under-Speed,Major (>20 km/h),urban,TH | 19 | secondary,1459.52,18,18
TH,52,trunk,Moderate,55.642691958321464,8,86.25,100.34375,0.47284390588171293,10.019972584213443,0.5649,0.2825,1.1295,60.0,26.25,Low Credibility,Major (>20 km/h),urban,TH | 52 | trunk,739.45,19,19
TH,40,trunk,Moderate,56.81251721232976,10,85.0,102.238333333,0.517851305127688,10.812113098271602,0.5444,0.2723,1.0891000000000002,60.0,25.0,Low Credibility,Major (>20 km/h),urban,TH | 40 | trunk,5211.66,20,20
TH,62,trunk,Moderate,56.98929350491403,3,86.66666666666667,101.69444444333334,0.5242137133172772,9.498571801876448,0.538,0.26890000000000003,1.076,60.0,26.666666666666668,Low Credibility,Major (>20 km/h),urban,TH | 62 | trunk,0.39,21,21
TH,20,secondary,Moderate,51.602607979146335,92,86.6304347826087,68.51449275358695,0.03989634532148206,11.968832160000003,0.5278,0.2636,1.0554,48.369565217391305,38.26086956521739,Under-Speed,Major (>20 km/h),urban,TH | 20 | secondary,1941.64,22,22
TH,50,secondary,Moderate,51.75591052590672,105,83.71428571428571,65.11031746019047,0.06179715826572521,10.971993760000002,0.5267000000000001,0.26280000000000003,1.0535999999999999,47.523809523809526,36.19047619047619,Under-Speed,Major (>20 km/h),urban,TH | 50 | secondary,9381.72,23,23
TH,18,trunk,High Risk,65.92392306637673,6,90.0,111.08333333333333,0.6251849000822043,13.032099999999998,0.42369999999999997,0.2118,0.8472999999999999,60.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 18 | trunk,24.4,24,24
TH,20,trunk,Moderate,53.32993380720229,9,86.66666666666667,98.11111111,0.5257659781972311,9.37890625,0.4194,0.20980000000000001,0.8390000000000001,60.0,26.666666666666668,Credible,Major (>20 km/h),urban,TH | 20 | trunk,1106.69,25,25
TH,10,primary,Moderate,55.47224591438398,11,79.0909090909091,88.23484848363637,0.3546511901913718,12.054861152228609,0.3963,0.1981,0.7928,50.0,29.09090909090909,Credible,Major (>20 km/h),urban,TH | 10 | primary,347.66,26,26
TH,71,primary,Moderate,55.26180741070762,16,86.875,96.239583333125,0.3643096682207721,20.199631360000005,0.3563,0.178,0.7126,50.0,36.875,Credible,Major (>20 km/h),urban,TH | 71 | primary,863.26,27,27
TH,41,trunk,Moderate,56.7438957315968,6,85.0,100.88888888833333,0.5489537695396325,8.797448939575105,0.34450000000000003,0.1723,0.6889000000000001,60.0,25.0,Low Credibility,Major (>20 km/h),urban,TH | 41 | trunk,534.24,28,28
TH,22,trunk,Moderate,55.0215718183705,6,88.33333333333333,100.23611111000001,0.4593407560178246,9.864446273149609,0.31070000000000003,0.15510000000000002,0.621,60.0,28.333333333333332,Low Credibility,Major (>20 km/h),urban,TH | 22 | trunk,83.52,29,29
TH,72,trunk,Moderate,58.84238117054458,14,87.14285714285714,103.41071428571429,0.5442472306946187,10.114166743827163,0.2898,0.14479999999999998,0.58,60.0,27.142857142857142,Low Credibility,Major (>20 km/h),urban,TH | 72 | trunk,885.25,30,30
TH,24,trunk,Moderate,55.454634984318055,14,86.78571428571429,100.32142857142857,0.45888797554919336,10.114166743827163,0.2535,0.1266,0.5069,60.0,26.785714285714285,Low Credibility,Major (>20 km/h),urban,TH | 24 | trunk,1110.5,31,31
TH,76,trunk,High Risk,62.84640402006818,5,86.0,107.0,0.6150000209945652,11.297067901234566,0.24059999999999998,0.1203,0.4814,60.0,26.0,Low Credibility,Major (>20 km/h),urban,TH | 76 | trunk,28.41,32,32
TH,86,trunk,Moderate,56.198819169683716,14,88.57142857142857,101.42857142857143,0.4267856979776742,9.741334567901234,0.20529999999999998,0.1027,0.41059999999999997,60.0,28.571428571428573,Low Credibility,Major (>20 km/h),urban,TH | 86 | trunk,156.88,33,33
TH,73,secondary,Moderate,51.4123086574085,26,83.57692307692308,62.46153846153846,0.02043349015589324,10.03875856,0.1986,0.0992,0.3973,49.23076923076923,34.34615384615385,Under-Speed,Major (>20 km/h),urban,TH | 73 | secondary,737.86,34,34
TH,30,secondary,Moderate,52.81447189694736,92,85.1086956521739,76.26811594195652,0.1357604805934747,16.64966416,0.1871,0.0936,0.3747,48.91304347826087,36.19565217391305,Credible,Major (>20 km/h),urban,TH | 30 | secondary,15008.19,35,35
TH,83,secondary,Moderate,51.62629362187379,26,80.76923076923077,61.05769230769231,0.047256065864568986,9.59512576,0.1841,0.0919,0.3682,47.30769230769231,33.46153846153846,Under-Speed,Major (>20 km/h),urban,TH | 83 | secondary,147.94,36,36
TH,65,trunk,Moderate,55.5573810957657,10,84.0,99.583333333,0.506623097276601,8.684481558641973,0.1815,0.09079999999999999,0.363,60.0,24.0,Low Credibility,Moderate (11-20 km/h),urban,TH | 65 | trunk,245.21,37,37
TH,83,primary,Moderate,55.46934322546964,5,69.0,88.6,0.6166844238136798,12.491983359999997,0.16840000000000002,0.08420000000000001,0.3369,50.0,19.0,Credible,Major (>20 km/h),urban,TH | 83 | primary,16.41,38,38
TH,84,trunk,Moderate,55.533151204502566,8,87.5,100.6875,0.36734018939013136,9.37890625,0.1645,0.08220000000000001,0.329,60.0,27.5,Low Credibility,Major (>20 km/h),urban,TH | 84 | trunk,1062.1,39,39
TH,67,trunk,Moderate,56.62585557629734,13,87.6923076923077,101.53846153846153,0.49707657227755936,10.114166743827163,0.1542,0.0772,0.3084,60.0,27.692307692307693,Low Credibility,Major (>20 km/h),urban,TH | 67 | trunk,1156.25,40,40
TH,80,trunk,Moderate,57.09113277019867,11,86.36363636363636,101.57575757545455,0.5038632317841484,9.142970735952435,0.1447,0.0723,0.2894,60.0,26.363636363636363,Low Credibility,Major (>20 km/h),urban,TH | 80 | trunk,1276.79,41,41
TH,21,trunk,Moderate,55.75172028305867,6,85.0,100.0,0.46133402756184344,9.026686419753087,0.1439,0.072,0.2881,60.0,25.0,Low Credibility,Major (>20 km/h),urban,TH | 21 | trunk,287.84,42,42
TH,22,secondary,Moderate,51.78801295148186,33,83.93939393939394,62.13636363636363,0.07911765916380362,16.0,0.1118,0.0561,0.2235,45.45454545454545,38.484848484848484,Under-Speed,Major (>20 km/h),urban,TH | 22 | secondary,1048.61,43,43
TH,84,secondary,Moderate,51.968658739731985,61,84.72131147540983,67.88729508180327,0.08067132076969533,12.491983359999997,0.1065,0.0531,0.2131,47.049180327868854,37.67213114754098,Under-Speed,Major (>20 km/h),urban,TH | 84 | secondary,4621.93,44,44
TH,30,trunk,High Risk,64.32846407957778,7,85.71428571428571,110.0,0.630356505262572,13.970982716049383,0.1051,0.0526,0.2102,60.0,25.714285714285715,Non-Credible,Major (>20 km/h),urban,TH | 30 | trunk,610.08,45,45
TH,90,secondary,Moderate,51.67623084751273,56,84.46428571428571,66.13392857142857,0.05497407013956436,13.032099999999998,0.10450000000000001,0.0521,0.2096,47.67857142857143,36.785714285714285,Under-Speed,Major (>20 km/h),urban,TH | 90 | secondary,5255.78,46,46
TH,90,trunk,Moderate,55.606978623888985,10,86.0,100.1,0.4827699025495759,8.684481558641973,0.1001,0.05,0.2002,60.0,26.0,Low Credibility,Major (>20 km/h),urban,TH | 90 | trunk,2645.87,47,47
TH,70,secondary,Moderate,52.845911948158346,87,83.39080459770115,74.88888888896551,0.11790764661275288,16.0,0.0991,0.0493,0.1982,48.96551724137931,34.42528735632184,Credible,Major (>20 km/h),urban,TH | 70 | secondary,1861.12,48,48
TH,62,trunk,High Risk,65.41748446542947,5,90.0,110.6,0.614999971147599,12.141353086419754,0.0917,0.0458,0.18309999999999998,60.0,30.0,Non-Credible,Major (>20 km/h),urban,TH | 62 | trunk,0.12,49,49
TH,80,trunk,High Risk,68.98590831782289,5,90.0,114.466666666,0.6355538155780219,15.473296373456792,0.0798,0.0399,0.1593,60.0,30.0,Non-Credible,Major (>20 km/h),urban,TH | 80 | trunk,111.9,50,50
TH,86,trunk,High Risk,62.86649173521096,4,87.5,107.625,0.5603403025142031,10.891833410493827,0.0771,0.0385,0.1543,60.0,27.5,Low Credibility,Major (>20 km/h),urban,TH | 86 | trunk,39.82,51,51
TH,67,trunk,High Risk,64.86133314837973,6,88.33333333333333,109.83333333333333,0.6325313758027208,12.580814891975308,0.07640000000000001,0.038200000000000005,0.15289999999999998,60.0,28.333333333333332,Non-Credible,Major (>20 km/h),urban,TH | 67 | trunk,653.29,52,52
TH,14,primary,Moderate,53.509724631557646,3,86.66666666666667,94.33333333333333,0.32018968942114373,14.164684959999999,0.0738,0.0369,0.1476,50.0,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 14 | primary,30.06,53,53
TH,71,secondary,Moderate,52.473179796021036,58,84.3103448275862,75.98275862068965,0.11276413520080192,18.360368009999995,0.0702,0.0354,0.1407,48.62068965517241,35.689655172413794,Credible,Major (>20 km/h),urban,TH | 71 | secondary,2359.75,54,54
TH,71,primary,High Risk,67.08430678251797,10,80.5,100.15,0.5929416066900257,21.767823360000005,0.069,0.0343,0.1376,50.0,30.5,Low Credibility,Major (>20 km/h),urban,TH | 71 | primary,625.65,55,55
TH,72,secondary,Moderate,51.93746277990481,60,86.08333333333333,73.3375,0.07871816237648048,17.31891456,0.0689,0.0341,0.1379,48.833333333333336,37.25,Credible,Major (>20 km/h),urban,TH | 72 | secondary,3442.57,56,56
TH,90,trunk,High Risk,65.17834503651326,5,90.0,110.4,0.5883351158782151,12.580814891975308,0.0678,0.0339,0.1354,60.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 90 | trunk,1352.24,57,57
TH,21,secondary,Moderate,52.51157401295087,36,85.0,73.36111111111111,0.08780967790008477,12.491983359999997,0.0641,0.0314,0.1278,49.166666666666664,35.833333333333336,Under-Speed,Major (>20 km/h),urban,TH | 21 | secondary,1173.87,58,58
TH,25,trunk,Moderate,54.77081710398066,4,90.0,100.5,0.39374963082444153,9.026686419753087,0.063,0.0315,0.126,60.0,30.0,Credible,Major (>20 km/h),urban,TH | 25 | trunk,52.37,59,59
TH,40,secondary,Moderate,51.71671868273472,41,83.78048780487805,63.41463414634146,0.05252594744253822,15.36953616,0.0623,0.0314,0.1244,43.65853658536585,40.1219512195122,Under-Speed,Major (>20 km/h),urban,TH | 40 | secondary,4354.59,60,60
TH,50,primary,Moderate,56.47081705548091,19,82.10526315789474,92.3157894736842,0.40087725703990257,18.717736960000003,0.0566,0.0281,0.1131,50.0,32.10526315789474,Credible,Major (>20 km/h),urban,TH | 50 | primary,1913.88,61,61
TH,80,secondary,Moderate,52.12307814206484,61,84.78688524590164,69.44262295081967,0.06974830892274426,14.164684959999999,0.0507,0.0251,0.1013,47.049180327868854,37.73770491803279,Under-Speed,Major (>20 km/h),urban,TH | 80 | secondary,5408.81,62,62
TH,16,trunk,Moderate,51.97768386277954,3,83.33333333333333,96.33333333333333,0.4166667321916957,7.412006249999998,0.04630000000000001,0.0232,0.0927,60.0,23.333333333333332,Low Credibility,Moderate (11-20 km/h),urban,TH | 16 | trunk,0.1,63,63
TH,45,primary,Moderate,55.22887524573462,13,82.3076923076923,92.96153846153847,0.39064978240962017,17.31891456,0.0462,0.0233,0.0922,50.0,32.30769230769231,Credible,Major (>20 km/h),urban,TH | 45 | primary,213.07,64,64
TH,52,secondary,Moderate,53.174750843279725,62,84.51612903225806,77.66935483870968,0.13753097774543285,18.008140960000002,0.0456,0.0224,0.0911,49.193548387096776,35.32258064516129,Credible,Major (>20 km/h),urban,TH | 52 | secondary,4037.45,65,65
TH,41,secondary,Moderate,51.47545166234246,39,85.25641025641026,67.16666666666667,0.034973520264514044,9.815062410000001,0.0455,0.0226,0.09129999999999999,46.15384615384615,39.1025641025641,Under-Speed,Major (>20 km/h),urban,TH | 41 | secondary,7060.8,66,66
TH,60,secondary,Moderate,52.50018305189597,40,84.75,78.20625,0.11847779968178944,15.06138481,0.0452,0.0225,0.0908,49.5,35.25,Credible,Major (>20 km/h),urban,TH | 60 | secondary,4110.47,67,67
TH,46,primary,Moderate,56.33089747798338,12,85.83333333333333,98.41666666666667,0.4325955116415961,20.199631360000005,0.044700000000000004,0.0223,0.08950000000000001,50.0,35.833333333333336,Credible,Major (>20 km/h),urban,TH | 46 | primary,500.63,68,68
TH,30,primary,Moderate,55.30323843284448,20,88.0,97.55,0.37124972666630457,19.448100000000004,0.044700000000000004,0.0225,0.0896,50.0,38.0,Credible,Major (>20 km/h),urban,TH | 30 | primary,3889.69,69,69
TH,72,primary,Moderate,57.10249145451816,15,82.66666666666667,101.33333333333333,0.5153629685378518,22.585305760000008,0.043000000000000003,0.021599999999999998,0.08650000000000001,50.0,32.666666666666664,Low Credibility,Major (>20 km/h),urban,TH | 72 | primary,1523.79,70,70
TH,33,primary,Moderate,55.21987006344529,16,82.5,92.1875,0.3381648644296262,16.64966416,0.0424,0.0211,0.08499999999999999,50.0,32.5,Credible,Major (>20 km/h),urban,TH | 33 | primary,2622.22,71,71
TH,25,secondary,Moderate,51.44780416199069,28,83.21428571428571,66.23214285714286,0.0330376955618117,7.412006249999998,0.042,0.0211,0.0845,49.642857142857146,33.57142857142857,Under-Speed,Major (>20 km/h),urban,TH | 25 | secondary,916.03,72,72
TH,72,trunk,High Risk,62.09410451161579,3,80.0,107.0,0.7259544889163885,12.580814891975308,0.0411,0.0204,0.0819,60.0,20.0,Non-Credible,Moderate (11-20 km/h),urban,TH | 72 | trunk,1.06,73,73
TH,65,primary,Moderate,56.721704712196626,5,84.0,94.4,0.37166684021145513,16.64966416,0.039099999999999996,0.0196,0.0781,50.0,34.0,Low Credibility,Major (>20 km/h),urban,TH | 65 | primary,4.12,74,74
TH,16,secondary,Moderate,52.30503361845436,33,85.60606060606061,76.92424242424242,0.10879904837073201,16.322408009999993,0.039,0.0199,0.0788,49.09090909090909,36.515151515151516,Credible,Major (>20 km/h),urban,TH | 16 | secondary,2868.28,75,75
TH,40,primary,Moderate,56.6845205896858,5,68.0,89.15,0.6189384283650844,13.589544959999998,0.0386,0.0194,0.07730000000000001,50.0,18.0,Low Credibility,Minor (<=10 km/h),urban,TH | 40 | primary,244.77,76,76
TH,65,secondary,Moderate,52.1915902932109,34,84.11764705882354,71.25735294117646,0.0757479913735079,16.0,0.0369,0.0186,0.0739,47.94117647058823,36.1764705882353,Under-Speed,Major (>20 km/h),urban,TH | 65 | secondary,2929.29,77,77
TH,32,primary,Moderate,56.587806111575105,11,81.81818181818181,92.24242424272728,0.38220754235372917,19.448100000000004,0.0359,0.0179,0.0718,50.0,31.818181818181817,Low Credibility,Major (>20 km/h),urban,TH | 32 | primary,1134.88,78,78
TH,80,primary,High Risk,66.71101038904798,3,81.66666666666667,100.33333333333333,0.5830740934487649,17.31891456,0.0358,0.0178,0.0716,50.0,31.666666666666668,Low Credibility,Major (>20 km/h),urban,TH | 80 | primary,0.03,79,79
TH,55,secondary,Moderate,51.750015048914555,32,83.4375,68.0703125,0.03718783948278587,10.4976,0.0348,0.0171,0.0695,49.6875,33.75,Under-Speed,Major (>20 km/h),urban,TH | 55 | secondary,780.16,80,80
TH,63,trunk,Moderate,56.339954679684745,4,87.5,101.375,0.39108415960071286,10.114166743827163,0.0343,0.0172,0.0687,60.0,27.5,Low Credibility,Major (>20 km/h),urban,TH | 63 | trunk,195.89,81,81
TH,73,primary,Moderate,55.73957500767767,5,79.0,92.1,0.4424720421097998,18.008140960000002,0.0342,0.0172,0.0685,50.0,29.0,Credible,Major (>20 km/h),urban,TH | 73 | primary,86.48,82,82
TH,77,secondary,Moderate,51.88282004048595,76,86.57894736842105,72.92105263157895,0.0718684915647047,16.322408009999993,0.0337,0.0168,0.0684,49.3421052631579,37.23684210526316,Under-Speed,Major (>20 km/h),urban,TH | 77 | secondary,3485.7,83,83
TH,86,secondary,Moderate,52.090056091251874,50,83.72,72.44,0.09140615978863144,11.462287360000001,0.0335,0.0167,0.0674,48.4,35.32,Credible,Major (>20 km/h),urban,TH | 86 | secondary,1428.26,84,84
TH,22,primary,High Risk,66.48371917171217,3,86.66666666666667,106.33333333333333,0.557492310648943,23.425600000000006,0.0332,0.0166,0.0663,50.0,36.666666666666664,Low Credibility,Major (>20 km/h),urban,TH | 22 | primary,139.82,85,85
TH,21,primary,Moderate,55.26412013694661,8,86.25,95.625,0.34479111924387634,18.717736960000003,0.0326,0.0164,0.0655,50.0,36.25,Credible,Major (>20 km/h),urban,TH | 21 | primary,140.19,86,86
TH,19,primary,Moderate,53.22685437951799,3,86.66666666666667,94.33333333333333,0.30843069333956713,18.008140960000002,0.032,0.0161,0.06409999999999999,50.0,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 19 | primary,16.76,87,87
TH,44,primary,Moderate,54.3503897492533,5,84.0,92.4,0.3166644793751322,17.31891456,0.0315,0.0157,0.0631,50.0,34.0,Credible,Major (>20 km/h),urban,TH | 44 | primary,884.69,88,88
TH,54,trunk,Moderate,55.71754846521397,6,88.33333333333333,101.0,0.44166657907283985,10.114166743827163,0.0313,0.0156,0.0626,60.0,28.333333333333332,Low Credibility,Major (>20 km/h),urban,TH | 54 | trunk,32.96,89,89
TH,70,primary,Moderate,57.04799679529577,9,80.0,90.22222222222223,0.36944455372967344,11.968832160000003,0.0305,0.0152,0.060899999999999996,50.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 70 | primary,54.66,90,90
TH,67,secondary,Moderate,51.84261785456618,37,83.78378378378379,67.33108108108108,0.05764487764100807,10.971993760000002,0.030100000000000002,0.0149,0.059800000000000006,47.83783783783784,35.945945945945944,Under-Speed,Major (>20 km/h),urban,TH | 67 | secondary,2770.48,91,91
TH,57,secondary,Moderate,52.11975000988969,37,82.43243243243244,68.70270270270271,0.08392131672608164,16.64966416,0.029,0.0143,0.0575,48.648648648648646,33.78378378378378,Under-Speed,Major (>20 km/h),urban,TH | 57 | secondary,4819.54,92,92
TH,42,primary,Moderate,56.24567532311236,9,71.66666666666667,88.59259259222222,0.5177294654776113,16.0,0.028999999999999998,0.0146,0.0582,50.0,21.666666666666668,Non-Credible,Major (>20 km/h),urban,TH | 42 | primary,85.01,93,93
TH,31,secondary,Moderate,53.23768161971169,22,86.36363636363636,76.25,0.14965990738550614,17.31891456,0.0288,0.0146,0.0577,45.90909090909091,40.45454545454545,Credible,Major (>20 km/h),urban,TH | 31 | secondary,6617.79,94,94
TH,53,trunk,Moderate,58.0036589779938,6,85.0,102.16666666666667,0.5444442931913775,10.114166743827163,0.0277,0.0138,0.0552,60.0,25.0,Low Credibility,Major (>20 km/h),urban,TH | 53 | trunk,96.11,95,95
TH,43,primary,Moderate,56.879843142606305,10,87.0,97.9,0.3958361513326586,20.199631360000005,0.027299999999999998,0.0135,0.054599999999999996,50.0,37.0,Credible,Major (>20 km/h),urban,TH | 43 | primary,333.41,96,96
TH,34,primary,Moderate,57.822661804489435,8,81.25,93.875,0.4125000595107663,18.717736960000003,0.0264,0.0131,0.0531,50.0,31.25,Low Credibility,Major (>20 km/h),urban,TH | 34 | primary,342.13,97,97
TH,53,trunk,High Risk,65.68664450308566,5,88.0,111.8,0.6325000687145137,12.580814891975308,0.0261,0.013,0.0522,60.0,28.0,Non-Credible,Major (>20 km/h),urban,TH | 53 | trunk,24.81,98,98
TH,45,secondary,Moderate,51.644461598194475,31,82.90322580645162,66.74731182806451,0.06609542419324985,13.589544959999998,0.0261,0.013,0.052,45.806451612903224,37.096774193548384,Under-Speed,Major (>20 km/h),urban,TH | 45 | secondary,2278.09,99,99
TH,31,primary,High Risk,67.59863062813042,7,85.71428571428571,106.28571428571429,0.5702370603665915,26.08757775999999,0.0259,0.013,0.0519,50.0,35.714285714285715,Low Credibility,Major (>20 km/h),urban,TH | 31 | primary,1275.82,100,100
TH,56,secondary,Moderate,52.1484150623668,28,83.92857142857143,72.75,0.09096024627901397,14.757890559999998,0.0256,0.0126,0.051199999999999996,49.642857142857146,34.285714285714285,Under-Speed,Major (>20 km/h),urban,TH | 56 | secondary,1116.06,101,101
TH,27,primary,High Risk,66.1294679353996,3,86.66666666666667,106.16666666666667,0.5499820561387128,28.47396321,0.0256,0.0127,0.0513,50.0,36.666666666666664,Low Credibility,Major (>20 km/h),urban,TH | 27 | primary,39.62,102,102
TH,62,primary,Moderate,56.72866052849239,6,85.0,95.75,0.38779332255577503,20.199631360000005,0.0252,0.0127,0.0505,50.0,35.0,Credible,Major (>20 km/h),urban,TH | 62 | primary,107.02,103,103
TH,62,secondary,Moderate,52.972460280954884,18,86.44444444444444,83.85185185166667,0.14952242889840597,14.164684959999999,0.025,0.012299999999999998,0.0499,50.0,36.44444444444444,Credible,Major (>20 km/h),urban,TH | 62 | secondary,2914.53,104,104
TH,53,secondary,Moderate,53.41483397323814,35,84.28571428571429,81.20714285714286,0.19661919857711035,16.64966416,0.024900000000000002,0.012700000000000001,0.0499,49.714285714285715,34.57142857142857,Credible,Major (>20 km/h),urban,TH | 53 | secondary,1042.5,105,105
TH,92,primary,Moderate,55.7541716892822,12,87.5,97.45833333333333,0.3570047779030368,19.448100000000004,0.024300000000000002,0.012199999999999999,0.048799999999999996,50.0,37.5,Credible,Major (>20 km/h),urban,TH | 92 | primary,51.56,106,106
TH,24,secondary,Moderate,52.051779954792714,18,81.11111111111111,63.16203703666666,0.06827153279541522,8.95745041,0.0242,0.012,0.0479,46.111111111111114,35.0,Under-Speed,Major (>20 km/h),urban,TH | 24 | secondary,516.64,107,107
TH,15,primary,Moderate,56.48834059328838,7,80.0,91.78571428571429,0.45147014949410796,18.360368009999995,0.0237,0.0119,0.0476,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 15 | primary,51.39,108,108
TH,81,secondary,Moderate,51.48577088301947,13,82.3076923076923,59.96153846153846,0.05486861383255366,9.59512576,0.0236,0.0118,0.0469,43.84615384615385,38.46153846153846,Under-Speed,Major (>20 km/h),urban,TH | 81 | secondary,434.71,109,109
TH,30,secondary,High Risk,64.84519024650157,5,80.0,94.6,0.4899992845660435,14.164684959999999,0.0224,0.0112,0.0449,50.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 30 | secondary,843.85,110,110
TH,34,secondary,Moderate,51.46822167080958,31,83.54838709677419,64.00806451612904,0.03654546543137839,11.462287360000001,0.0213,0.0107,0.0426,46.774193548387096,36.774193548387096,Under-Speed,Major (>20 km/h),urban,TH | 34 | secondary,5296.48,111,111
TH,44,secondary,Moderate,52.17786956017708,33,83.33333333333333,73.47727272727273,0.09876461291358662,16.0,0.0211,0.0104,0.0431,48.78787878787879,34.54545454545455,Credible,Major (>20 km/h),urban,TH | 44 | secondary,2254.83,112,112
TH,64,primary,Moderate,55.415144700915334,19,80.52631578947368,89.39473684210526,0.3455318331792426,13.032099999999998,0.0207,0.0106,0.041499999999999995,50.0,30.526315789473685,Credible,Major (>20 km/h),urban,TH | 64 | primary,220.36,113,113
MH,urban_primary,primary,Moderate,50.53672498637933,19,78.6842105263158,52.479502515028834,0.04277468531743994,6.887475360000002,0.0202,0.01,0.0405,44.21052631578947,34.473684210526315,Under-Speed,Major (>20 km/h),urban,MH | urban_primary | primary,43897.21,114,114
