segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,ml_predicted_sss,ml_predicted_band,ml_shap_top_feature,ml_confidence
TR/13676,MH,trunk,rural,80.0,90.0,21.02033,Acceptable,unavailable,0.8018108
PR/1192,MH,primary,rural,80.0,60.0,28.458282,Acceptable,unavailable,1.5300909
TR/13779,MH,trunk,rural,80.0,90.0,18.153746,Acceptable,unavailable,0.21531817
TR/13824,MH,trunk,urban,80.0,60.0,37.793552,Moderate,unavailable,1.4286793
TR/12989,MH,trunk,rural,80.0,90.0,22.67071,Acceptable,unavailable,1.7672647
TR/12739,MH,trunk,urban,80.0,60.0,46.0866,Moderate,unavailable,4.801686
TR/13842,MH,trunk,rural,80.0,90.0,23.14701,Acceptable,unavailable,1.0975853
TR/11023,MH,trunk,rural,80.0,90.0,18.8597,Acceptable,unavailable,0.722697
TR/13841,MH,trunk,rural,80.0,90.0,23.741611,Acceptable,unavailable,2.0194051
TR/11276,MH,trunk,rural,80.0,90.0,18.682398,Acceptable,unavailable,0.60159135
TR/12571,MH,trunk,rural,80.0,90.0,27.508368,Acceptable,unavailable,1.0992863
TR/13947,MH,trunk,rural,80.0,90.0,20.417498,Acceptable,unavailable,1.3348382
TR/13677,MH,trunk,rural,80.0,90.0,18.621964,Acceptable,unavailable,0.49124095
TR/13715,MH,trunk,urban,80.0,60.0,38.117943,Moderate,unavailable,1.143537
PR/683,MH,primary,urban,80.0,50.0,44.94535,Moderate,unavailable,0.562297
TR/12763,MH,trunk,rural,80.0,90.0,24.835104,Acceptable,unavailable,0.6016885
TR/12343,MH,trunk,urban,80.0,60.0,34.314934,Acceptable,unavailable,0.5760944
TR/13672,MH,trunk,rural,80.0,90.0,21.35356,Acceptable,unavailable,2.2184906
TR/13668,MH,trunk,rural,80.0,90.0,19.62055,Acceptable,unavailable,0.7830305
TR/13888,MH,trunk,rural,80.0,90.0,19.565962,Acceptable,unavailable,2.1248894
TR/13811,MH,trunk,rural,80.0,90.0,19.631907,Acceptable,unavailable,1.4926336
TR/12186,MH,trunk,urban,80.0,60.0,33.935665,Acceptable,unavailable,0.60095465
TR/13945,MH,trunk,rural,71.11111111111111,80.0,23.686165,Acceptable,unavailable,2.5087342
TR/12336,MH,trunk,rural,80.0,90.0,23.4366,Acceptable,unavailable,1.8556228
TR/13658,MH,trunk,urban,80.0,60.0,33.82409,Acceptable,unavailable,1.9499978
TR/13364,MH,trunk,rural,80.0,90.0,18.84562,Acceptable,unavailable,1.1313493
TR/12418,MH,trunk,rural,80.0,90.0,21.589489,Acceptable,unavailable,1.5254631
TR/13873,MH,trunk,rural,80.0,90.0,20.977196,Acceptable,unavailable,1.370367
PR/2213,MH,primary,rural,66.66666666666666,50.0,36.341488,Moderate,unavailable,2.2155626
PR/2215,MH,primary,rural,80.0,60.0,29.006994,Acceptable,unavailable,1.4490598
TR/13679,MH,trunk,rural,80.0,90.0,21.781677,Acceptable,unavailable,1.1638637
TR/12911,MH,trunk,urban,80.0,60.0,35.439194,Moderate,unavailable,0.944354
TR/13655,MH,trunk,rural,71.11111111111111,80.0,22.7901,Acceptable,unavailable,1.582595
TR/10926,MH,trunk,rural,80.0,90.0,20.465868,Acceptable,unavailable,0.5621851
TR/14050,MH,trunk,urban,80.0,60.0,40.025047,Moderate,unavailable,1.425029
TR/13438,MH,trunk,rural,80.0,90.0,19.001837,Acceptable,unavailable,1.1181737
TR/13794,MH,trunk,urban,80.0,60.0,41.06983,Moderate,unavailable,1.6748259
TR/13901,MH,trunk,rural,71.11111111111111,80.0,23.864431,Acceptable,unavailable,1.2105803
TR/13716,MH,trunk,urban,80.0,60.0,36.740944,Moderate,unavailable,1.363062
TR/13721,MH,trunk,rural,80.0,90.0,25.485657,Acceptable,unavailable,1.3525321
TR/10928,MH,trunk,rural,80.0,90.0,19.350685,Acceptable,unavailable,1.041957
TR/14059,MH,trunk,rural,71.11111111111111,80.0,20.920322,Acceptable,unavailable,1.8349427
TR/12912,MH,trunk,urban,80.0,60.0,36.27318,Moderate,unavailable,0.998545
TR/12643,MH,trunk,rural,80.0,90.0,19.41617,Acceptable,unavailable,0.6376103
TR/12855,MH,trunk,rural,80.0,90.0,20.073336,Acceptable,unavailable,0.59194016
TR/14058,MH,trunk,rural,71.11111111111111,80.0,20.126734,Acceptable,unavailable,1.5338815
TR/13840,MH,trunk,rural,80.0,90.0,19.490915,Acceptable,unavailable,0.17989321
TR/12365,MH,trunk,urban,80.0,60.0,40.362465,Moderate,unavailable,1.7659936
TR/13363,MH,trunk,rural,71.11111111111111,80.0,24.559942,Acceptable,unavailable,2.3643768
TR/13816,MH,trunk,rural,80.0,90.0,20.232311,Acceptable,unavailable,1.3566433
SE/6274,MH,secondary,urban,80.0,50.0,49.57877,Moderate,unavailable,0.5774156
TR/12355,MH,trunk,rural,80.0,90.0,20.340685,Acceptable,unavailable,1.3120258
TR/13995,MH,trunk,rural,80.0,90.0,21.673704,Acceptable,unavailable,0.55062306
TR/13946,MH,trunk,rural,80.0,90.0,20.39861,Acceptable,unavailable,1.7053939
TR/13609,MH,trunk,urban,80.0,60.0,34.350964,Acceptable,unavailable,1.7469447
TR/13831,MH,trunk,rural,80.0,90.0,22.285282,Acceptable,unavailable,1.1117787
TR/13683,MH,trunk,rural,80.0,90.0,18.520475,Acceptable,unavailable,0.7583836
TR/13898,MH,trunk,rural,80.0,90.0,15.530594,Acceptable,unavailable,0.6066573
TR/12332,MH,trunk,rural,80.0,90.0,19.369743,Acceptable,unavailable,0.87474614
TR/13389,MH,trunk,urban,80.0,60.0,33.8942,Acceptable,unavailable,0.35187155
TR/13678,MH,trunk,rural,80.0,90.0,22.75473,Acceptable,unavailable,1.380154
TR/13815,MH,trunk,rural,80.0,90.0,21.627798,Acceptable,unavailable,1.7672546
TR/13608,MH,trunk,urban,80.0,60.0,34.743137,Acceptable,unavailable,1.127625
TR/13903,MH,trunk,rural,80.0,90.0,16.837372,Acceptable,unavailable,0.93133944
TR/13659,MH,trunk,rural,80.0,90.0,19.489042,Acceptable,unavailable,0.2874225
TR/13624,MH,trunk,urban,80.0,60.0,44.00575,Moderate,unavailable,1.2045424
TR/13928,MH,trunk,rural,80.0,90.0,22.20309,Acceptable,unavailable,1.3057549
TR/13043,MH,trunk,rural,71.11111111111111,80.0,23.801125,Acceptable,unavailable,1.5237758
TR/13670,MH,trunk,rural,80.0,90.0,19.288767,Acceptable,unavailable,0.49499723
TR/13390,MH,trunk,urban,80.0,60.0,33.600815,Acceptable,unavailable,0.78705
TR/13929,MH,trunk,rural,80.0,90.0,22.20309,Acceptable,unavailable,1.5650635
TR/12697,MH,trunk,rural,80.0,90.0,18.587927,Acceptable,unavailable,1.1149143
TR/13850,MH,trunk,rural,80.0,90.0,28.262064,Acceptable,unavailable,2.0864394
TR/13714,MH,trunk,rural,80.0,90.0,21.370667,Acceptable,unavailable,0.7435875
TR/13727,MH,trunk,rural,80.0,90.0,21.134577,Acceptable,unavailable,1.1376498
TR/13625,MH,trunk,urban,80.0,60.0,47.04966,Moderate,unavailable,1.8612353
TR/13166,MH,trunk,rural,80.0,90.0,19.71228,Acceptable,unavailable,1.4297501
TR/13687,MH,trunk,rural,80.0,90.0,21.740047,Acceptable,unavailable,1.5055505
TR/14063,MH,trunk,rural,80.0,90.0,20.122395,Acceptable,unavailable,1.4345058
SE/9975,MH,secondary,urban,80.0,50.0,46.999836,Moderate,unavailable,0.8068852
TR/13656,MH,trunk,rural,80.0,90.0,20.07788,Acceptable,unavailable,0.8017921
TR/13880,MH,trunk,rural,71.11111111111111,80.0,23.722393,Acceptable,unavailable,1.1585642
PR/3835,MH,primary,rural,53.33333333333333,40.0,32.31389,Acceptable,unavailable,0.83007485
TR/13652,MH,trunk,rural,71.11111111111111,80.0,25.056383,Acceptable,unavailable,0.74969435
PR/4064,MH,primary,rural,80.0,60.0,28.786694,Acceptable,unavailable,0.87021893
TR/13646,MH,trunk,urban,80.0,60.0,35.47531,Moderate,unavailable,1.9979829
TR/13869,MH,trunk,rural,80.0,90.0,20.902966,Acceptable,unavailable,1.0479586
TR/11941,MH,trunk,rural,80.0,90.0,17.98404,Acceptable,unavailable,0.7475129
TR/13934,MH,trunk,urban,66.66666666666666,50.0,48.484844,Moderate,unavailable,1.8383341
TR/13765,MH,trunk,urban,80.0,60.0,36.53109,Moderate,unavailable,1.062365
TR/13899,MH,trunk,rural,80.0,90.0,15.922057,Acceptable,unavailable,0.75559396
TR/13720,MH,trunk,rural,80.0,90.0,22.550797,Acceptable,unavailable,0.8213492
TR/11232,MH,trunk,rural,80.0,90.0,19.213516,Acceptable,unavailable,0.990687
TR/13651,MH,trunk,rural,71.11111111111111,80.0,25.038383,Acceptable,unavailable,0.68235683
TR/13925,MH,trunk,rural,62.22222222222222,70.0,28.129093,Acceptable,unavailable,1.9853215
TR/14060,MH,trunk,rural,80.0,90.0,26.23825,Acceptable,unavailable,1.1572038
TR/13649,MH,trunk,rural,80.0,90.0,18.953722,Acceptable,unavailable,0.67807657
TR/13647,MH,trunk,urban,80.0,60.0,35.206497,Moderate,unavailable,1.8471696
TR/13902,MH,trunk,rural,80.0,90.0,24.83754,Acceptable,unavailable,1.0937678
PR/3308,MH,primary,urban,80.0,50.0,44.911633,Moderate,unavailable,0.39130065
TR/14052,MH,trunk,urban,80.0,60.0,39.82116,Moderate,unavailable,1.1928614
TR/13917,MH,trunk,urban,80.0,60.0,36.746582,Moderate,unavailable,0.96072775
TR/10895,MH,trunk,rural,80.0,90.0,20.511715,Acceptable,unavailable,1.2764252
TR/14053,MH,trunk,urban,80.0,60.0,40.275562,Moderate,unavailable,1.708216
TR/13165,MH,trunk,rural,80.0,90.0,22.627903,Acceptable,unavailable,0.6556162
TR/11914,MH,trunk,rural,80.0,90.0,22.854208,Acceptable,unavailable,0.5581412
TR/13871,MH,trunk,rural,80.0,90.0,23.490353,Acceptable,unavailable,1.3093854
TR/13691,MH,trunk,rural,80.0,90.0,21.603216,Acceptable,unavailable,0.92233235
TR/13905,MH,trunk,urban,80.0,60.0,40.621433,Moderate,unavailable,1.5129262
TR/13645,MH,trunk,rural,80.0,90.0,21.452557,Acceptable,unavailable,1.1935085
TR/10939,MH,trunk,rural,80.0,90.0,19.943918,Acceptable,unavailable,0.691285
TR/13694,MH,trunk,urban,80.0,60.0,34.311028,Acceptable,unavailable,0.4223191
TR/13933,MH,trunk,rural,71.11111111111111,80.0,20.879345,Acceptable,unavailable,1.2792519
TR/13702,MH,trunk,rural,80.0,90.0,20.969051,Acceptable,unavailable,0.30811575
PR/2525,MH,primary,urban,80.0,50.0,44.394634,Moderate,unavailable,0.35497242
TR/10938,MH,trunk,rural,80.0,90.0,19.847532,Acceptable,unavailable,0.6310137
TR/13851,MH,trunk,urban,80.0,60.0,35.829224,Moderate,unavailable,1.7774239
TR/13994,MH,trunk,rural,80.0,90.0,28.468458,Acceptable,unavailable,2.047946
TR/13708,MH,trunk,rural,80.0,90.0,18.023157,Acceptable,unavailable,0.384108
TR/13342,MH,trunk,urban,80.0,60.0,35.865036,Moderate,unavailable,2.2035544
TR/13703,MH,trunk,rural,80.0,90.0,20.998241,Acceptable,unavailable,0.31964543
PR/2963,MH,primary,urban,80.0,50.0,45.15667,Moderate,unavailable,0.8541817
TR/11629,MH,trunk,rural,80.0,90.0,24.915194,Acceptable,unavailable,1.0159979
PR/3704,MH,primary,urban,80.0,50.0,43.750057,Moderate,unavailable,1.3973879
TR/12727,MH,trunk,urban,80.0,60.0,34.855236,Acceptable,unavailable,0.7569251
TR/12335,MH,trunk,rural,80.0,90.0,22.878117,Acceptable,unavailable,1.6315666
TR/12726,MH,trunk,urban,80.0,60.0,33.69264,Acceptable,unavailable,1.3419272
TR/13775,MH,trunk,urban,80.0,60.0,35.489693,Moderate,unavailable,1.4572272
TR/13648,MH,trunk,rural,71.11111111111111,80.0,23.664448,Acceptable,unavailable,2.0689852
TR/11049,MH,trunk,rural,71.11111111111111,80.0,22.85459,Acceptable,unavailable,1.0646285
TR/13399,MH,trunk,urban,80.0,60.0,39.46353,Moderate,unavailable,2.1564405
TR/12902,MH,trunk,urban,80.0,60.0,38.482662,Moderate,unavailable,0.53075486
TR/13494,MH,trunk,rural,80.0,90.0,18.513933,Acceptable,unavailable,1.1259167
TR/13890,MH,trunk,rural,80.0,90.0,19.284163,Acceptable,unavailable,1.2286066
TR/11976,MH,trunk,rural,80.0,90.0,22.997805,Acceptable,unavailable,1.9066906
TR/13052,MH,trunk,urban,80.0,60.0,36.659607,Moderate,unavailable,1.276171
TR/13993,MH,trunk,rural,80.0,90.0,24.167736,Acceptable,unavailable,1.5152491
TR/10921,MH,trunk,rural,80.0,90.0,21.254044,Acceptable,unavailable,0.8254595
TR/13834,MH,trunk,rural,80.0,90.0,22.833817,Acceptable,unavailable,2.0693862
TR/13346,MH,trunk,rural,80.0,90.0,21.422056,Acceptable,unavailable,1.7315831
TR/13889,MH,trunk,rural,80.0,90.0,20.501463,Acceptable,unavailable,1.9881462
TR/14069,MH,trunk,rural,71.11111111111111,80.0,25.830046,Acceptable,unavailable,3.9440184
TR/12163,MH,trunk,rural,80.0,90.0,20.726503,Acceptable,unavailable,0.5037242
PR/286,MH,primary,urban,80.0,50.0,45.649113,Moderate,unavailable,0.85969734
TR/12883,MH,trunk,urban,80.0,60.0,36.192726,Moderate,unavailable,1.1131486
TR/13759,MH,trunk,urban,80.0,60.0,35.955555,Moderate,unavailable,1.2538378
TR/12905,MH,trunk,urban,80.0,60.0,41.131786,Moderate,unavailable,2.4119554
TR/11447,MH,trunk,urban,80.0,60.0,31.996662,Acceptable,unavailable,0.68418646
TR/12913,MH,trunk,urban,80.0,60.0,43.0158,Moderate,unavailable,2.6295884
TR/13872,MH,trunk,rural,80.0,90.0,21.142763,Acceptable,unavailable,1.5599117
TR/13969,MH,trunk,urban,80.0,60.0,36.123634,Moderate,unavailable,0.58838993
TR/13922,MH,trunk,urban,80.0,60.0,35.591396,Moderate,unavailable,0.96336263
TR/13684,MH,trunk,rural,71.11111111111111,80.0,26.49285,Acceptable,unavailable,1.0121974
TR/13685,MH,trunk,rural,71.11111111111111,80.0,26.49285,Acceptable,unavailable,1.0090238
TR/12126,MH,trunk,rural,80.0,90.0,21.879477,Acceptable,unavailable,1.6783736
PR/3695,MH,primary,urban,80.0,50.0,45.399254,Moderate,unavailable,0.7859446
